CookerStat, GenerateAssetRegistry=0.027459, Initialize=0.141803, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_F6__942E4D7C615DB8438375B8E554FBA22ABC018F03, StartTime=2016.04.05-16.35.13, HierarchicalDDC=, DataSize=67061, Duration=14.487319, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_703, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D5B52E5D4BA091A781CDF6A0F6DC0FA__BD471EEBFB48F6F9F246E735C01809B93B2B29E1, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.844275, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_771, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DB7BF9EF400DD9F2CA09C98886B6C62__BAD6A376C469B1007F08E77991FF4981DECF2024, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.722551, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_771, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_ABEB97DB40E32EF32B56239500D27BC__6F88EEFC228C53F7938DDADA0EE537DDE3EC8B74, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.437715, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_772, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F1EB16DC4A6DD38039A1A3937655028__68D10BD121A553F6183F7F81105FB8DE05E8C8FF, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=10.761492, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_704, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_20614E85468637B3A5E3238243A2919__5A92BFF58E0408C238621D94DD6E53B11CF0BA46, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=5.947962, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_772, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_91710656408EF95E75C27BB829FDEAD__A8AFDC64EBA8E71B4CF30A6EAC5F2B10BAF49FB5, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.277468, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_773, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CDA149544ABABF47870B3D9A3A4BB5E__2C17BC036F0F1AE97C71813C95F18EA0BB4F4DD9, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.296324, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_705, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B294F9264E6CA18CAE10ACB139A22C8__41E012FEBC594F1CDEEFA1A1147E168D938EBB2D, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=5.793043, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_774, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1BC645BC448E411D9F8890BCC04C3C3__49459C391F3D2B2E4347023A32DD1742239A2511, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.188125, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_706, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3878D2104BB5F3172F5A3F85E606CCF__CC4993D49771F660563DBFA3D1AC273A027E72C1, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.837308, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_773, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_45B484E64297829BD9AD3FA15F16C72__68A34938CD74CC9D431D86555C0B5B4644F1980A, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.540587, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_775, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AB48BB7C4B517B0BB1AA1BAE55FEE81__D5DE7B05DED36B3E407FB1B4E0026814A6B07A34, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=5.757384, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_707, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C22F868649DE5D2FD82EBAACB24E677__842A0F64F6A0633CD5C147E851569E1FDF650D40, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.707797, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_776, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_98D53D9F44D7936EE798ACA4200C303__1CD254BF7BFF8383FAA0560C4DEBCC6128B8788B, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=5.153697, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_774, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F893941F42708ED69D7EABAAFD9B424__F0B3670A36F51DE6DA073EFD6337870011BC314F, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.661076, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_708, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F7A5D6E644CCF42C147DD7AFEE85264__014897C554B209EFB8D740DAB05C5E902ED33C53, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=8.184437, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_777, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_482FAB4F4FDB78ADD95F76BC4CC70AC__8ECC3FF476471192293F4B8BE0FAA4FCEC7C3DC5, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.193455, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_775, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BB38E093458635C7AE8AB2986BB86DE__D74D3DE58966D477FF45A997A749698B401D64E2, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=7.165998, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_778, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_50BC02FF45C5867F7E7149B651A0615__6366C3824B9DB49BC3D8995E46550D34F19978BF, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=7.529110, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_776, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3F80109E48D2EC48E92F5794C4813DC__7A5E76D13EC8C5B51B34E3D295886634BEB84355, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.804518, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_709, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3EEA8E4D4A09EE63F76A2D8E22975A2__C3E3C25D2001E9F8E8B067C10B23596EE6F3C5F4, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=5.530748, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_779, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2747D8964436E21F4701479A5EA7AEE__4FF0B8AC5B4ECD44EB5C90D3D5BE8398C89A3ACB, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.452061, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_777, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D62A2A504329068EAC067C97A4643E3__82174457CB9DF3294E99475E76E2840DCA263514, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.168041, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_710, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CF54C6C249E3F9C440372E817309A4E__8039D44F9CA096C46460ECEC5C0B2B474F022D26, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=5.530335, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_780, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0728BEA3468476596BF5D0AD81B1864__4FBB23A8EF42607FDD45B777CF01CD1913AB6D9B, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=8.823376, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_711, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F940768A46BB3160A8C46892F11A447__F250397AFA3E88492C1B254B93CA04CCA6C9C74B, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.718043, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_778, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5F9B1C1E48B5C0448648DFAFB37112D__5D0FF48E546B7052CD3600D8F129B4EEC767C40A, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=7.370912, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_781, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_10D728AE433C722286055C8C866B33F__3EAB4CB9FF21625FB26436983016DD1A891227A5, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=5.534846, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_712, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_31B973014EB48DACE8DDCD8D95175E4__0556F303E9478E988968A2A94638C0229C4FE6C3, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=7.912308, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_779, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A9AE8EED49054D9D7AB72D89BDB6FDA__F8FB01673FB8F27B4128CD1C51BC93FB02DC124A, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.244682, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_713, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_27D109F0478EFE2476066CBDC7B9F62__31A5F3D5DF70C8C17BB86119EEF5764AF212754F, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=5.879931, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_782, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_728302D04640D6B6368F3F9F4A2B186__6F42CE78CAC203F9F3B87673E276302B9369B0CE, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=5.791810, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_780, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_99B581BC4BFBE5F2AE6E01A797995BC__93D4159C66ABDC6BFAC4F1F648CAF5013018A631, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.352059, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_714, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E3A40C13448E36BBF5E53F847143961__270280EEDD7B0AC25AF98AA61350318965427056, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.199189, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_783, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6FC92BCC46C62FBE6D65EFAA37346CA__B2911D1B68FFE9D732A46AB06960A186B83F5689, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=6.361075, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_715, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BBCE478048B908B6F199DDAC5858900__4AACACD4ECEB724A07C44FB0D88C94907C91AB4B, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=8.820913, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_781, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_991668984595C7952CD0078947378C0__3AD5F12C75C0A79427813D58129AD96D67E4776F, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=7.301651, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_784, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_899B15534E5D0B6B5DBB30A7DC8A9F5__B6ECE7C61E836DA89EAD8AE30881CCD5419D361D, StartTime=2016.04.05-18.20.54, HierarchicalDDC=, DataSize=11798, Duration=7.800832, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_782, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_ECAF196B4C45DC6BD4C257BF6AFDED2__BBDC0EB4828B0DE58B5E1D1BE90951A262C8B7BD, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.899597, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_785, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6A59BA3242D49AC647079FAAC8F9A8D__4D2319048BA38FFE65E3C7D5E9D71A0B1E832CA3, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.233206, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_783, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F762F75B4C8BEB4031A93AA7B651666__97BA05F8EC6BA4097C4336176170A2C1B0222916, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=6.840177, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_716, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_19EBF8724E4DA45EB20BEDBAA73EBD4__E3FF24A5970A312E409BF269A12519BF40092536, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.818453, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_786, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0F5BED2948582D03147E99833C66D97__A925F115A255E44748E4A0F097F9EF4EC7CF8E0C, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=6.451241, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_784, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_10FE4F8D46E378AF4FB5238FFCB1859__8468153FA60FD5F64A6FFF107940F67B7341F0D4, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.635664, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_717, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FC314B54CFCB54A75775DA7713F57A__6BC406930910F323F9FEDD313CF9E3750222CA60, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=7.097144, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_785, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_77A00BA3432FE7E95862888F7538564__E18FF4AEBA97D3D581724D54565A57D219D3ACCB, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.805746, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_787, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_59BC7E7B4BF51E96890C32B8FDA359F__E7C5F1D98485D9E3A2210C87BDFECA9645BF7D37, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=6.379519, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_718, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_01A1F0104EFC26EA8171278B2ACB0C5__77462A6818F453F86898958CD0F619B5D9312649, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.854927, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_719, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E7A661654B7F2DF34058B3B52C0385E__8038DCCCD231253E784261DCE564C4E263D1BA09, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=6.170910, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_788, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EE416A5B479E60140B05A598744491D__48F9B7F49958A3F687FED76BAF058FE2479B00D0, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=7.616818, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_786, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B219E6414C4DFEF3A8F5688346F0095__0EC1AD5A48D7BFE0E7365370D99C132216B061A2, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=5.804516, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_789, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6F6418064017F06AB80384B0671BD2F__DF8F1BE3B688482E181438A9AB2282A6AC6BB318, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=6.069273, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_787, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_410211114B5C7598237001A4BB6DA50__028B9EDD67FC688276B2751DEDCF6B573FECAA9E, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=8.635261, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_790, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_440BDC0449419568C38FD0A1AEC98CD__5E6A40976D85A102E1A9C4DA801F71AF76B2C932, StartTime=2016.04.05-18.20.55, HierarchicalDDC=, DataSize=11798, Duration=7.039357, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_788, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A7BBE3D24E8C101B120D0FA4065B861__E482FB4D0A2B9F83EE506775ED80CA877A2712B3, StartTime=2016.04.05-18.20.56, HierarchicalDDC=, DataSize=11798, Duration=5.801238, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_791, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7A8123A343816E59E67F4C96CED3D76__9BBA6E5E73BD72D0624C11C07AFBEE0C9FAAFB7B, StartTime=2016.04.05-18.20.56, HierarchicalDDC=, DataSize=11798, Duration=5.864356, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_789, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A4C86B99414BEF453A6299906FA1170__61C8A6AE0BA3C235C9EDD26B3064529B3F0DE498, StartTime=2016.04.05-18.20.56, HierarchicalDDC=, DataSize=11798, Duration=5.634025, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_720, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DCE283ED4D2DCEDA1519A280E40DA81__89C7721D7D19B0153B5F2AE97A70C12EEDCFE32E, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=7.432800, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_792, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8D4089A04F288CACB915B08DDFA6D70__42D1956551BE70E66F8131F5A27E07164FF182F8, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=7.175423, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_790, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_175B472B4B1C580A02B17CBBE6510AC__719188E7B27D5BEE060071F48622B5C86AB30C42, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=6.412715, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_721, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1BC892DF477F4BD3507CABB318C4995__B2C0082D831849D3D600E17EB2002084DEB586D8, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=7.095501, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_793, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C189C47E4533D7932B687BB221777F0__1C5F1EE6347834A0EAD3C12C654E6FA38C7F5B62, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=6.764766, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_722, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F954A2B6400F8C9998A70A8CE4C663F__3DB2177C8D01C09E564F359E076CE1C8F4C4A21F, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=8.283213, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_791, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1205FA18471A8E1617D8C6BB9E2EC14__7D42264723BE3E2413F9F5D09718DF25623FCB0E, StartTime=2016.04.05-18.20.57, HierarchicalDDC=, DataSize=11798, Duration=6.270912, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
